"address","address_lat","address_lng","nearest_mrt_name","distance_to_nearest_mrt"
"330 WOODLANDS AVENUE 1",1.4297892,103.7786458,"Marsiling",808
"362 WOODLANDS AVENUE 5",1.4337849,103.7853586,"Woodlands",327
"358 WOODLANDS AVENUE 5",1.4336476,103.7838194,"Woodlands",549
"361 WOODLANDS AVENUE 5",1.4339345,103.7849059,"Woodlands",336
"356 WOODLANDS AVENUE 5",1.4334207,103.7849059,"Woodlands",373
"359 WOODLANDS AVENUE 5",1.4341418,103.7840231,"Woodlands",513
"360 WOODLANDS AVENUE 5",1.4340656,103.7844758,"Woodlands",533
"357 WOODLANDS AVENUE 5",1.4331299,103.7844532,"Woodlands",482
"788 WOODLANDS AVENUE 6",1.4432995,103.801748,"Admiralty",340
"789 WOODLANDS AVENUE 6",1.4434424,103.8023818,"Admiralty",387
"788C WOODLANDS CRESCENT",1.4438487,103.8019743,"Admiralty",874
"788B WOODLANDS CRESCENT",1.4438573,103.8011828,"Admiralty",936
"788D WOODLANDS CRESCENT",1.4439563,103.8023818,"Admiralty",873
"788E WOODLANDS CRESCENT",1.4444696,103.8024724,"Admiralty",811
"583 WOODLANDS DRIVE 16",1.4304947,103.7953187,"Woodlands South",621
"581 WOODLANDS DRIVE 16",1.4299743,103.7964053,"Woodlands South",732
"893D WOODLANDS DRIVE 50",1.4364728,103.7898859,"Woodlands",949
"893A WOODLANDS DRIVE 50",1.4367619,103.7906102,"Woodlands",849
"893C WOODLANDS DRIVE 50",1.4363216,103.7906102,"Woodlands",819
"670 WOODLANDS DRIVE 71",1.4388729,103.7994388,"Admiralty",271
"798 WOODLANDS DRIVE 72",1.4437287,103.8035591,"Admiralty",652
"797 WOODLANDS DRIVE 72",1.4436587,103.8030157,"Admiralty",651
"636 WOODLANDS RING ROAD",1.4369465,103.8027487,"Admiralty",594
"652 WOODLANDS RING ROAD",1.4378811,103.7995747,"Admiralty",335
"637 WOODLANDS RING ROAD",1.4373501,103.8023818,"Admiralty",430
"656 WOODLANDS RING ROAD",1.4370026,103.7992125,"Admiralty",507
"635 WOODLANDS RING ROAD",1.4367468,103.8020835,"Admiralty",495
"658 WOODLANDS RING ROAD",1.4362675,103.7993936,"Admiralty",928
"648 WOODLANDS RING ROAD",1.4382364,103.8014763,"Admiralty",387
"650 WOODLANDS RING ROAD",1.4381487,103.8004133,"Admiralty",314
"654 WOODLANDS RING ROAD",1.4377659,103.7991312,"Admiralty",413
"646 WOODLANDS RING ROAD",1.4375825,103.8003896,"Admiralty",769
"179 WOODLANDS STREET 13",1.4347192,103.7782911,"Marsiling",681
"302 WOODLANDS STREET 31",1.4318415,103.7744066,"Marsiling",72
"346 WOODLANDS STREET 32",1.4324165,103.7811031,"Woodlands",797
"323 WOODLANDS STREET 32",1.4311082,103.7790207,"Marsiling",658
"328 WOODLANDS STREET 32",1.430078,103.7794734,"Marsiling",783
"402 WOODLANDS STREET 41",1.4310762,103.7722305,"Marsiling",769
"411 WOODLANDS STREET 41",1.4284483,103.7729321,"Marsiling",698
"412 WOODLANDS STREET 41",1.428192,103.7728416,"Marsiling",845
"403 WOODLANDS STREET 41",1.430636,103.7722305,"Marsiling",737
"404 WOODLANDS STREET 41",1.4303425,103.7722314,"Marsiling",702
"805 WOODLANDS STREET 81",1.4406729,103.78726,"Woodlands",821
"827 WOODLANDS STREET 81",1.4397053,103.7894331,"Woodlands",579
"803 WOODLANDS STREET 81",1.4404424,103.7868973,"Woodlands",797
"808 WOODLANDS STREET 81",1.4424364,103.7869884,"Woodlands",879
"807 WOODLANDS STREET 81",1.4420677,103.78726,"Woodlands",953
"804 WOODLANDS STREET 81",1.4400818,103.7878938,"Woodlands",899
"818 WOODLANDS STREET 82",1.4416821,103.7900573,"Woodlands",822
"819 WOODLANDS STREET 82",1.4410921,103.7907008,"Woodlands",839
"817 WOODLANDS STREET 82",1.4418985,103.7908819,"Woodlands",886
"816 WOODLANDS STREET 82",1.4420492,103.7900573,"Woodlands",826
"849 WOODLANDS STREET 82",1.441304,103.792059,"Woodlands",953
"820 WOODLANDS STREET 82",1.4411678,103.7903386,"Woodlands",813
"838 WOODLANDS STREET 82",1.4418968,103.7911535,"Woodlands",1099
"869 WOODLANDS STREET 83",1.4428332,103.794051,"Admiralty",1163
"835 WOODLANDS STREET 83",1.4404295,103.7911129,"Woodlands",859
"868 WOODLANDS STREET 83",1.4423779,103.7934851,"Admiralty",1279
"830 WOODLANDS STREET 83",1.4392565,103.7907913,"Woodlands",508
"833 WOODLANDS STREET 83",1.4399364,103.7906329,"Woodlands",862
"865 WOODLANDS STREET 83",1.4411533,103.7926928,"Woodlands",903
"867 WOODLANDS STREET 83",1.4423099,103.7930771,"Admiralty",1222
"834 WOODLANDS STREET 83",1.4400628,103.7909724,"Woodlands",836
"866 WOODLANDS STREET 83",1.4416677,103.7926023,"Woodlands",1123
"424A YISHUN AVENUE 11",1.4230829,103.8493514,"Yishun",2043
"459 YISHUN AVENUE 11",1.4210114,103.846308,"Khatib",2182
"438 YISHUN AVENUE 11",1.4217454,103.8462174,"Yishun",2167
"424B YISHUN AVENUE 11",1.4232201,103.8485298,"Yishun",1923
"672A YISHUN AVENUE 4",1.4184229,103.8420205,"Khatib",1285
"671B YISHUN AVENUE 4",1.4185592,103.8427107,"Khatib",1176
"675D YISHUN AVENUE 4",1.4196505,103.8428239,"Khatib",1237
"675C YISHUN AVENUE 4",1.419743,103.843556,"Khatib",1299
"675B YISHUN AVENUE 4",1.419743,103.843556,"Khatib",1299
"452 YISHUN RING ROAD",1.4220478,103.8447681,"Yishun",1781
"451 YISHUN RING ROAD",1.4220824,103.8446537,"Yishun",1770
"677A YISHUN RING ROAD",1.4220127,103.8430131,"Yishun",1693
"431B YISHUN AVENUE 1",1.4202919,103.8469461,"Khatib",2164
"431C YISHUN AVENUE 1",1.4201968,103.8475762,"Khatib",1930
"348B YISHUN AVENUE 11",1.427289,103.8415489,"Yishun",1156
"348D YISHUN AVENUE 11",1.4269546,103.8427955,"Yishun",1113
"429A YISHUN AVENUE 11",1.4220918,103.8495691,"Yishun",2131
"424C YISHUN AVENUE 11",1.4229839,103.8490517,"Yishun",1966
"424D YISHUN AVENUE 11",1.4226776,103.8492768,"Yishun",2000
"348C YISHUN AVENUE 11",1.4270077,103.8422689,"Yishun",1069
"347B YISHUN AVENUE 11",1.4275469,103.8422095,"Yishun",1279
"345 YISHUN AVENUE 11",1.4284674,103.8445912,"Yishun",1696
"442 YISHUN AVENUE 11",1.423363,103.845473,"Yishun",1611
"778 YISHUN AVENUE 2",1.422214,103.833668,"Khatib",761
"789 YISHUN AVENUE 2",1.4207915,103.8342609,"Khatib",633
"774 YISHUN AVENUE 3",1.4235547,103.831938,"Khatib",956
"773 YISHUN AVENUE 3",1.4232207,103.8329022,"Khatib",851
"671A YISHUN AVENUE 4",1.4190935,103.8416965,"Khatib",1146
"508A YISHUN AVENUE 4",1.4148254,103.8395764,"Khatib",984
"672B YISHUN AVENUE 4",1.4184229,103.8420205,"Khatib",1285
"506B YISHUN AVENUE 4",1.4160161,103.8400673,"Khatib",827
"506C YISHUN AVENUE 4",1.4160161,103.8400673,"Khatib",827
"673A YISHUN AVENUE 4",1.420011,103.8419601,"Khatib",1149
"861 YISHUN AVENUE 4",1.4174108,103.8396426,"Khatib",773
"862 YISHUN AVENUE 4",1.4171663,103.8393332,"Khatib",728
"654 YISHUN AVENUE 4",1.4230275,103.8405108,"Yishun",1350
"673B YISHUN AVENUE 4",1.4205609,103.8420054,"Khatib",1177
"709 YISHUN AVENUE 5",1.4290075,103.8282995,"Yishun",887
"703 YISHUN AVENUE 5",1.429381,103.8283426,"Yishun",854
"734 YISHUN AVENUE 5",1.4293732,103.8308601,"Yishun",559
"708 YISHUN AVENUE 5",1.4288708,103.8276458,"Yishun",980
"741 YISHUN AVENUE 5",1.4300428,103.8330834,"Yishun",381
"101 YISHUN AVENUE 5",1.4309556,103.8278301,"Yishun",870
"740 YISHUN AVENUE 5",1.4302853,103.8324267,"Yishun",278
"739 YISHUN AVENUE 5",1.4294636,103.8318153,"Yishun",506
"742 YISHUN AVENUE 5",1.429676,103.8330834,"Yishun",531
"701 YISHUN AVENUE 5",1.4299228,103.8287358,"Yishun",857
"705 YISHUN AVENUE 5",1.4291107,103.829551,"Yishun",711
"702 YISHUN AVENUE 5",1.4298629,103.8295284,"Yishun",634
"706 YISHUN AVENUE 5",1.4288939,103.8290076,"Yishun",966
"704 YISHUN AVENUE 5",1.4292613,103.828917,"Yishun",918
"712 YISHUN AVENUE 5",1.4278744,103.8277396,"Yishun",1060
"710 YISHUN AVENUE 5",1.4282459,103.827529,"Yishun",1081
"732 YISHUN AVENUE 5",1.429086,103.830239,"Yishun",625
"707 YISHUN AVENUE 5",1.42895,103.827581,"Yishun",986
"285 YISHUN AVENUE 6",1.4399842,103.8393332,"Canberra Station (NS12)",1667
"287 YISHUN AVENUE 6",1.4395969,103.8376957,"Canberra Station (NS12)",1754
"284 YISHUN AVENUE 6",1.4397674,103.8387898,"Canberra Station (NS12)",1740
"397 YISHUN AVENUE 6",1.4278283,103.8472139,"Yishun",2130
"286 YISHUN AVENUE 6",1.4402072,103.8388803,"Canberra Station (NS12)",1739
"282 YISHUN AVENUE 6",1.4395505,103.8385814,"Canberra Station (NS12)",1728
"394 YISHUN AVENUE 6",1.428921,103.8484821,"Yishun",1922
"283 YISHUN AVENUE 6",1.4393994,103.8389709,"Canberra Station (NS12)",1692
"399 YISHUN AVENUE 6",1.4275343,103.8473045,"Yishun",2000
"393 YISHUN AVENUE 6",1.4285536,103.8485727,"Yishun",1912
"171 YISHUN AVENUE 7",1.4369974,103.8319773,"Canberra Station (NS12)",958
"172 YISHUN AVENUE 7",1.4368965,103.8317924,"Canberra Station (NS12)",1034
"316B YISHUN AVENUE 9",1.4328459,103.8425941,"Yishun",1072
"316A YISHUN AVENUE 9",1.4332856,103.8426847,"Yishun",1144
"321 YISHUN CENTRAL",1.4291117,103.841326,"Yishun",798
"320 YISHUN CENTRAL",1.4293216,103.8415648,"Yishun",873
"303 YISHUN CENTRAL",1.4303668,103.8400579,"Yishun",709
"241 YISHUN RING ROAD",1.4321146,103.83922,"Yishun",816
"813A YISHUN RING ROAD",1.4182878,103.8328343,"Khatib",226
"103 YISHUN RING ROAD",1.4319016,103.8289483,"Yishun",840
"107 YISHUN RING ROAD",1.4327912,103.827649,"Yishun",1101
"342B YISHUN RING ROAD",1.4303552,103.8449266,"Yishun",1319
"615 YISHUN RING ROAD",1.4196289,103.835461,"Khatib",539
"622 YISHUN RING ROAD",1.418383,103.834812,"Khatib",345
"402 YISHUN RING ROAD",1.4265035,103.8472374,"Yishun",1937
"142 YISHUN RING ROAD",1.4307177,103.8307285,"Yishun",474
"116 YISHUN RING ROAD",1.4350627,103.8281924,"Canberra Station (NS12)",1322
"136 YISHUN RING ROAD",1.432034,103.831453,"Yishun",621
"811 YISHUN RING ROAD",1.4163479,103.8322003,"Khatib",213
"781 YISHUN RING ROAD",1.4221975,103.8322682,"Khatib",749
"114 YISHUN RING ROAD",1.4343153,103.8268143,"Canberra Station (NS12)",1539
"106 YISHUN RING ROAD",1.431509,103.827332,"Yishun",951
"111 YISHUN RING ROAD",1.4332337,103.8285373,"Yishun",1034
"108 YISHUN RING ROAD",1.4323022,103.8290596,"Yishun",839
"813B YISHUN RING ROAD",1.4173378,103.8322456,"Khatib",47
"137 YISHUN RING ROAD",1.4320036,103.8300215,"Yishun",670
"365 YISHUN RING ROAD",1.429253,103.8451984,"Yishun",1561
"802 YISHUN RING ROAD",1.4185847,103.8315004,"Khatib",315
"354 YISHUN RING ROAD",1.4257863,103.845221,"Yishun",1588
"138 YISHUN RING ROAD",1.4315987,103.8306379,"Yishun",574
"618 YISHUN RING ROAD",1.4188027,103.8356195,"Khatib",304
"409 YISHUN RING ROAD",1.4262854,103.8475762,"Yishun",1771
"140 YISHUN RING ROAD",1.4311799,103.8303959,"Yishun",603
"362 YISHUN RING ROAD",1.4285435,103.8450633,"Yishun",1673
"803 YISHUN RING ROAD",1.4182735,103.8314282,"Khatib",478
"110 YISHUN RING ROAD",1.4336611,103.8292839,"Yishun",960
"141 YISHUN RING ROAD",1.4309043,103.8299628,"Yishun",678
"117 YISHUN RING ROAD",1.4355797,103.827649,"Canberra Station (NS12)",1384
"118 YISHUN RING ROAD",1.436015,103.8284641,"Canberra Station (NS12)",1143
"115 YISHUN RING ROAD",1.4346163,103.8275123,"Canberra Station (NS12)",1589
"849 YISHUN RING ROAD",1.4170839,103.8354722,"Khatib",237
"243 YISHUN RING ROAD",1.4335181,103.8406919,"Yishun",1065
"617 YISHUN RING ROAD",1.419368,103.835207,"Khatib",551
"853 YISHUN RING ROAD",1.416467,103.8367449,"Khatib",436
"783 YISHUN RING ROAD",1.4218416,103.832511,"Khatib",775
"236 YISHUN RING ROAD",1.4337945,103.8390049,"Yishun",1008
"165 YISHUN RING ROAD",1.4358288,103.8318833,"Yishun",1017
"112 YISHUN RING ROAD",1.4341765,103.8290981,"Yishun",1028
"242 YISHUN RING ROAD",1.4328084,103.8401321,"Yishun",826
"113 YISHUN RING ROAD",1.4344538,103.8286576,"Yishun",1146
"621 YISHUN RING ROAD",1.418718,103.834919,"Khatib",278
"139 YISHUN RING ROAD",1.4316584,103.8313715,"Yishun",608
"796A YISHUN RING ROAD",1.4193868,103.8330607,"Khatib",221
"143 YISHUN RING ROAD",1.4310605,103.8309242,"Yishun",763
"158 YISHUN STREET 11",1.432308,103.8346232,"Yishun",519
"144 YISHUN STREET 11",1.4310488,103.8313972,"Yishun",470
"127 YISHUN STREET 11",1.4337996,103.8307285,"Yishun",790
"128 YISHUN STREET 11",1.4339419,103.831453,"Yishun",867
"146 YISHUN STREET 11",1.4311491,103.8323951,"Yishun",425
"151 YISHUN STREET 11",1.4308792,103.8341877,"Yishun",411
"152 YISHUN STREET 11",1.4310278,103.8347554,"Yishun",455
"131 YISHUN STREET 11",1.4332064,103.8317248,"Yishun",655
"125 YISHUN STREET 11",1.4340766,103.8304341,"Yishun",1141
"121 YISHUN STREET 11",1.4343765,103.830164,"Yishun",1123
"134 YISHUN STREET 11",1.4324009,103.831453,"Yishun",613
"148 YISHUN STREET 11",1.4319537,103.8328449,"Yishun",407
"123 YISHUN STREET 11",1.4340864,103.8325398,"Yishun",773
"153 YISHUN STREET 11",1.431209,103.8343515,"Yishun",394
"129 YISHUN STREET 11",1.4337377,103.831838,"Yishun",647
"124 YISHUN STREET 11",1.4343822,103.831453,"Yishun",920
"160 YISHUN STREET 11",1.4324308,103.8334122,"Yishun",495
"122 YISHUN STREET 11",1.434945,103.8311689,"Yishun",991
"145 YISHUN STREET 11",1.4306683,103.8319104,"Yishun",347
"157 YISHUN STREET 11",1.4323108,103.8341703,"Yishun",438
"133 YISHUN STREET 11",1.4325515,103.830819,"Yishun",660
"150 YISHUN STREET 11",1.4307187,103.833664,"Yishun",211
"130 YISHUN STREET 11",1.4335038,103.8310907,"Yishun",794
"135 YISHUN STREET 11",1.4322513,103.8319059,"Yishun",516
"225 YISHUN STREET 21",1.4349413,103.8359818,"Yishun",697
"216 YISHUN STREET 21",1.4323697,103.8365253,"Yishun",749
"208 YISHUN STREET 21",1.4309448,103.8379998,"Yishun",964
"204 YISHUN STREET 21",1.4306109,103.836163,"Yishun",150
"226 YISHUN STREET 21",1.4344999,103.836163,"Yishun",918
"210 YISHUN STREET 21",1.431329,103.8386992,"Yishun",929
"228 YISHUN STREET 21",1.4354455,103.8375217,"Yishun",886
"233 YISHUN STREET 21",1.4350013,103.8381557,"Yishun",986
"234 YISHUN STREET 21",1.4344018,103.8376516,"Yishun",976
"211 YISHUN STREET 21",1.4317908,103.8381784,"Yishun",865
"217 YISHUN STREET 21",1.4326833,103.8361594,"Yishun",725
"219 YISHUN STREET 21",1.4334241,103.8365133,"Yishun",815
"203 YISHUN STREET 21",1.4307549,103.8366159,"Yishun",924
"201 YISHUN STREET 21",1.4307236,103.8378892,"Yishun",996
"222 YISHUN STREET 21",1.4340945,103.8363952,"Yishun",849
"220 YISHUN STREET 21",1.4334776,103.8353478,"Yishun",766
"205 YISHUN STREET 21",1.431124,103.8362536,"Yishun",850
"206 YISHUN STREET 21",1.4312489,103.8368197,"Yishun",913
"227 YISHUN STREET 21",1.4351388,103.8366838,"Yishun",778
"218 YISHUN STREET 21",1.43305,103.8362762,"Yishun",758
"223 YISHUN STREET 21",1.43446,103.83573,"Yishun",968
"230 YISHUN STREET 21",1.4347173,103.8366159,"Yishun",926
"270 YISHUN STREET 22",1.4374117,103.8399673,"Yishun",1460
"269 YISHUN STREET 22",1.437116,103.8403296,"Yishun",1374
"274 YISHUN STREET 22",1.4374525,103.8387148,"Yishun",1286
"263 YISHUN STREET 22",1.436097,103.8389709,"Yishun",1117
"266 YISHUN STREET 22",1.4369938,103.8387094,"Yishun",1309
"273 YISHUN STREET 22",1.4375624,103.8393332,"Yishun",1356
"261 YISHUN STREET 22",1.4353607,103.838606,"Yishun",1052
"268 YISHUN STREET 22",1.4368997,103.8396956,"Yishun",1304
"264 YISHUN STREET 22",1.4355878,103.8382463,"Yishun",972
"267 YISHUN STREET 22",1.4370487,103.8393332,"Yishun",1380
"333B YISHUN STREET 31",1.4319933,103.8450148,"Yishun",1442
"335A YISHUN STREET 31",1.4332341,103.8443771,"Yishun",1463
"334D YISHUN STREET 31",1.4324786,103.8466848,"Yishun",1575
"334A YISHUN STREET 31",1.4326242,103.8454922,"Yishun",1571
"336A YISHUN STREET 31",1.4312035,103.8448307,"Yishun",1286
"336B YISHUN STREET 31",1.4314462,103.8442771,"Yishun",1191
"455 YISHUN STREET 41",1.4198315,103.8439935,"Khatib",1348
"454 YISHUN STREET 41",1.419757,103.8451524,"Khatib",1477
"502A YISHUN STREET 51",1.416325,103.8414846,"Khatib",1077
"501A YISHUN STREET 51",1.4166923,103.84045,"Khatib",1200
"512B YISHUN STREET 51",1.4144708,103.8417616,"Khatib",1466
"511C YISHUN STREET 51",1.4154414,103.8427171,"Khatib",1225
"504A YISHUN STREET 51",1.4177633,103.8439997,"Khatib",1548
"513A YISHUN STREET 51",1.4158766,103.8433414,"Khatib",1410
"513C YISHUN STREET 51",1.4153257,103.8437578,"Khatib",1483
"512A YISHUN STREET 51",1.4142502,103.841316,"Khatib",1521
"505B YISHUN STREET 51",1.4192544,103.8448706,"Khatib",1752
"505A YISHUN STREET 51",1.418928,103.8451521,"Khatib",1641
"511A YISHUN STREET 51",1.4155753,103.841643,"Khatib",1110
"645 YISHUN STREET 61",1.421877,103.8382154,"Khatib",927
"641 YISHUN STREET 61",1.4208406,103.8382463,"Khatib",1025
"627 YISHUN STREET 61",1.4175664,103.836865,"Khatib",399
"630 YISHUN STREET 61",1.4178936,103.8377021,"Khatib",500
"605 YISHUN STREET 61",1.4217248,103.8363628,"Khatib",817
"629 YISHUN STREET 61",1.4184194,103.8377815,"Khatib",563
"729 YISHUN STREET 71",1.4259435,103.8315436,"Yishun",1068
"728 YISHUN STREET 71",1.4258751,103.8307285,"Yishun",978
"714 YISHUN STREET 71",1.4271337,103.8278692,"Yishun",1141
"717 YISHUN STREET 71",1.4260319,103.8282218,"Yishun",1130
"722 YISHUN STREET 71",1.4258862,103.828917,"Yishun",1070
"716 YISHUN STREET 71",1.4264076,103.827649,"Yishun",1302
"718 YISHUN STREET 71",1.42677,103.8283736,"Yishun",1025
"735 YISHUN STREET 72",1.4289369,103.831165,"Yishun",563
"736 YISHUN STREET 72",1.4288044,103.8316342,"Yishun",549
"746 YISHUN STREET 72",1.42894,103.8334457,"Yishun",396
"761 YISHUN STREET 72",1.4251259,103.8332645,"Yishun",781
"763 YISHUN STREET 72",1.4256968,103.8341861,"Yishun",782
"745 YISHUN STREET 72",1.4287116,103.8339457,"Yishun",300
"753 YISHUN STREET 72",1.4270431,103.8346911,"Yishun",588
"833 YISHUN STREET 81",1.4144105,103.8341703,"Khatib",737
"839 YISHUN STREET 81",1.4159197,103.8336195,"Khatib",851
"852 YISHUN STREET 81",1.4160076,103.8368876,"Khatib",699
"825 YISHUN STREET 81",1.4142715,103.8329022,"Khatib",928
"830 YISHUN STREET 81",1.4141182,103.8339891,"Khatib",813
"431A YISHUN AVENUE 1",1.4197125,103.8472931,"Khatib",1877
"431D YISHUN AVENUE 1",1.4200796,103.8466321,"Khatib",2250
"432C YISHUN AVENUE 1",1.4194647,103.8460221,"Khatib",2097
"432A YISHUN AVENUE 1",1.4195399,103.8470327,"Khatib",1965
"432B YISHUN AVENUE 1",1.4189276,103.8467043,"Khatib",1975
"426B YISHUN AVENUE 11",1.422938,103.8460382,"Yishun",2056
"416 YISHUN AVENUE 11",1.4239538,103.8457413,"Yishun",1546
"427 YISHUN AVENUE 11",1.421941,103.8484389,"Yishun",2148
"430A YISHUN AVENUE 11",1.4213951,103.8484928,"Yishun",2185
"343 YISHUN AVENUE 11",1.4295347,103.844134,"Yishun",1243
"439 YISHUN AVENUE 11",1.4221089,103.846761,"Yishun",2117
"425 YISHUN AVENUE 11",1.4223901,103.8484832,"Yishun",2006
"426C YISHUN AVENUE 11",1.4226155,103.846733,"Yishun",2158
"426D YISHUN AVENUE 11",1.4231794,103.8472552,"Yishun",1861
"443 YISHUN AVENUE 11",1.4236988,103.8451143,"Yishun",1715
"429B YISHUN AVENUE 11",1.4215959,103.8491809,"Yishun",2265
"349 YISHUN AVENUE 11",1.4260164,103.8435905,"Yishun",1246
"419 YISHUN AVENUE 11",1.4237554,103.8473218,"Yishun",1733
"428B YISHUN AVENUE 11",1.4221474,103.847516,"Yishun",1947
"458 YISHUN AVENUE 11",1.4206573,103.8461809,"Khatib",2191
"428A YISHUN AVENUE 11",1.4225452,103.8473951,"Yishun",1902
"445 YISHUN AVENUE 11",1.4232081,103.844655,"Yishun",1562
"348A YISHUN AVENUE 11",1.4273134,103.8414619,"Yishun",1167
"440 YISHUN AVENUE 11",1.422404,103.8464892,"Yishun",2169
"423 YISHUN AVENUE 11",1.42269,103.8481197,"Yishun",1876
"350 YISHUN AVENUE 11",1.4255553,103.8440208,"Yishun",1413
"430B YISHUN AVENUE 11",1.4211628,103.8485871,"Yishun",2402
"426A YISHUN AVENUE 11",1.4230623,103.8462772,"Yishun",1973
"346 YISHUN AVENUE 11",1.4285114,103.8435,"Yishun",1293
"785 YISHUN AVENUE 2",1.4213067,103.8339891,"Khatib",467
"790 YISHUN AVENUE 2",1.4200563,103.8336062,"Khatib",663
"784 YISHUN AVENUE 2",1.4217494,103.8334055,"Khatib",560
"779 YISHUN AVENUE 2",1.4222111,103.8332733,"Khatib",772
"766 YISHUN AVENUE 3",1.4247246,103.833779,"Yishun",879
"770 YISHUN AVENUE 3",1.4244403,103.832508,"Yishun",914
"772 YISHUN AVENUE 3",1.4236637,103.8324494,"Yishun",1026
"768 YISHUN AVENUE 3",1.4243583,103.8340124,"Yishun",906
"660 YISHUN AVENUE 4",1.4219282,103.8403296,"Khatib",1292
"662 YISHUN AVENUE 4",1.4203877,103.8403296,"Khatib",1188
"507A YISHUN AVENUE 4",1.4152078,103.8398979,"Khatib",1152
"860 YISHUN AVENUE 4",1.41783,103.8397216,"Khatib",771
"508B YISHUN AVENUE 4",1.4149811,103.8395055,"Khatib",947
"509C YISHUN AVENUE 4",1.4143712,103.840459,"Khatib",1090
"509B YISHUN AVENUE 4",1.4138057,103.8401625,"Khatib",1135
"672C YISHUN AVENUE 4",1.4184229,103.8420205,"Khatib",1285
"509A YISHUN AVENUE 4",1.4137179,103.8395144,"Khatib",1116
"506A YISHUN AVENUE 4",1.4158255,103.8398086,"Khatib",847
"655 YISHUN AVENUE 4",1.4226768,103.8395502,"Yishun",1464
"653 YISHUN AVENUE 4",1.4231612,103.8396276,"Yishun",1470
"858 YISHUN AVENUE 4",1.417613,103.8382463,"Khatib",552
"657 YISHUN AVENUE 4",1.4222826,103.8393559,"Khatib",1461
"651 YISHUN AVENUE 4",1.4234939,103.83922,"Yishun",1517
"666A YISHUN AVENUE 4",1.4188467,103.8404202,"Khatib",911
"658 YISHUN AVENUE 4",1.4219519,103.8394465,"Khatib",1423
"656 YISHUN AVENUE 4",1.4223772,103.8388803,"Khatib",1019
"674A YISHUN AVENUE 4",1.420452,103.8434733,"Khatib",1425
"863 YISHUN AVENUE 4",1.4169322,103.8386312,"Khatib",656
"661 YISHUN AVENUE 4",1.4222129,103.8406979,"Khatib",1289
"663 YISHUN AVENUE 4",1.4198036,103.8398767,"Khatib",1107
"733 YISHUN AVENUE 5",1.4296638,103.8312434,"Yishun",513
"288 YISHUN AVENUE 6",1.439977,103.837548,"Canberra Station (NS12)",1266
"435 YISHUN AVENUE 6",1.4214438,103.8475762,"Yishun",2216
"403 YISHUN AVENUE 6",1.4269743,103.8488897,"Yishun",2032
"289 YISHUN AVENUE 6",1.4404279,103.8387898,"Canberra Station (NS12)",1745
"389 YISHUN AVENUE 6",1.4296553,103.8483915,"Yishun",1735
"408 YISHUN AVENUE 6",1.4262799,103.8484821,"Yishun",1874
"433 YISHUN AVENUE 6",1.4210047,103.8473951,"Khatib",2052
"437 YISHUN AVENUE 6",1.4216773,103.8469065,"Yishun",2068
"407 YISHUN AVENUE 6",1.4259484,103.8487085,"Yishun",1891
"390 YISHUN AVENUE 6",1.4292884,103.8483915,"Yishun",1743
"404 YISHUN AVENUE 6",1.4265739,103.8483915,"Yishun",1940
"396 YISHUN AVENUE 6",1.4283979,103.8470554,"Yishun",2100
"401 YISHUN AVENUE 6",1.4270218,103.8471233,"Yishun",1977
"170 YISHUN AVENUE 7",1.4370884,103.8329022,"Canberra Station (NS12)",886
"173 YISHUN AVENUE 7",1.4370215,103.8309359,"Canberra Station (NS12)",1029
"174 YISHUN AVENUE 7",1.4374434,103.8318144,"Canberra Station (NS12)",863
